,files,a,b,c,rmse
0,2019_07_15_19_00_00.json,-320.27111981170367,4.479213287677658,-0.005041857376185746,36.55002339751964
1,2019_07_17_06_19_04.json,-247.36786731228648,3.689937055464996,-0.0030878915005437503,40.04801240907008
2,2019_07_22_16_45_01.json,-169.5352090744743,2.929533738591174,-0.0013809371801836903,59.121872045736026
3,2019_07_26_16_45_01.json,-144.06893976764488,2.5952583786449286,0.00015597256296619595,26.281635093066864
4,2019_07_28_16_45_01.json,-141.99924956103905,2.6967911535201745,-0.00039280897155503144,27.74013959591385
5,2019_08_03_16_45_01.json,-171.21529378177456,3.0423881458056474,-0.0007731047302081822,44.8542790726103
6,2019_08_06_16_45_01.json,-193.01231947117103,3.800735582940812,-0.004630252755355148,59.04602544291569
7,2019_08_11_16_45_01.json,-133.02397126079612,2.64926468619606,-0.000628387951888536,45.17617502739738
8,2019_08_20_16_45_01.json,-235.2326271689806,3.298480881198046,-0.001047928816634202,65.66964549354421
9,2019_08_23_16_45_01.json,-27.082055666953636,1.6760088937668436,-0.00013360122173681306,28.03192891358365
10,2019_08_23_20_09_39.json,183.375195148146,0.43796031832090093,-0.00017235538562297432,39.81061332760241
11,2019_08_27_16_45_01.json,-131.4195873643774,2.658746401903187,-0.0007518140849844111,45.19884434403764
12,2019_09_02_16_45_01.json,-178.04185455683134,3.1903874871175257,-0.0014864670603508736,43.332284506224305
13,2019_10_12_14_25_07.json,228.68939879717038,0.3643886910712764,-0.00040045244574467997,73.01128482612849
14,2019_10_13_19_14_55.json,145.47603002750782,0.5715679569105714,0.00016022166712760736,54.47890751229957
15,2019_10_16_06_54_41.json,73.24701815868397,1.1197339734038165,6.0355459148543724e-05,66.59126772417487
16,2019_10_20_08_51_42.json,-161.36608262046133,2.8499646217300296,-0.00017837545039155192,84.38232393470624
17,2019_10_23_18_52_27.json,202.92120708257738,0.2265520843301238,-9.104990360773009e-05,38.922310951254545
18,2019_10_24_18_46_38.json,125.96649399615539,0.7909857862096017,-0.0003941880810595145,37.515057608068844
19,2019_10_26_10_24_07.json,172.53845730247218,0.4191555998721658,-0.00010931914840077005,37.20504119722681
20,2019_10_27_18_28_33.json,195.59500416113548,0.27206978643383445,-1.3785631712311619e-05,39.74497367801243
21,2019_10_29_08_11_27.json,163.0079018441096,0.47394518538576585,-9.849864886419187e-05,32.27482429024741
22,2019_10_30_17_56_27.json,146.04848603900277,0.6826207264176789,-0.0002874565826466387,33.06073440306349
23,2019_10_31_08_23_04.json,184.71063370251343,0.3390558613385604,-0.0005283626527461314,38.09155148166225
24,2019_11_02_10_38_03.json,245.60427725559362,0.17319474747007826,-0.0010308630770451512,58.96947167052317
25,2019_11_05_07_16_37.json,-73.23690092621607,2.216171066916386,-0.0020800707711756614,52.28408335033149
26,2019_11_06_11_40_57.json,-386.44875981340226,4.297879175202874,-0.0019501595046546023,76.50868598255208
27,2019_11_07_09_13_09.json,-85.86028627928334,2.338989620655717,-0.0025485648642778673,58.52301402114499
28,2019_11_10_10_20_54.json,223.94774857684035,0.06956334766167682,9.31476331661046e-05,40.22642950636105
29,2019_11_17_19_36_30.json,-94.10846905288861,2.1910873687287467,-0.00017409495622575056,47.880785146796654
30,2020_02_02_08_28_35.json,-43.31825492579134,1.9878411766374262,-0.0015244044670704152,33.67725097616839
31,2020_02_04_16_45_01.json,-173.79901726391716,2.9027841737993785,-0.002399081014483153,42.44226387570529
32,2020_02_07_07_44_50.json,-89.5465287090365,2.030131044230323,-0.001000801018405704,33.7476965916891
33,2020_02_10_08_21_09.json,220.04241581376493,-0.07613879386639728,-7.365879526816109e-05,18.299803101097574
34,2020_02_11_17_53_36.json,21.91219884582219,1.3374983368697797,-0.0003552265389799485,22.057456052934405
35,2020_02_13_07_39_29.json,142.3699991451679,0.4677899358237022,-0.000199486615433925,17.251313790571356
36,2020_02_14_08_00_01.json,-209.1075138596499,3.198881102195327,-0.0023865584960690595,100.02601882901017
37,2020_02_16_16_39_54.json,-24.83359966290024,1.8852493464678652,-0.0013876951911970142,38.03716285132369
38,2020_02_18_08_00_01.json,-165.65547042640264,2.8150090455813555,-0.0022878855132684723,78.02447406324866
39,2020_02_20_17_34_19.json,201.2940104203082,-0.011627362062501681,0.00014932258771235482,33.56378305694046
40,2020_02_22_08_15_01.json,-224.7524148205638,3.086573813111354,-0.001048123288226721,90.64948292183834
41,2020_02_23_08_36_50.json,-70.36763180945067,2.2957928096475606,-0.000654714181999455,56.506295494718955
42,2020_02_24_16_45_01.json,-196.61981061136123,3.328340550409541,-0.0019933476087574606,58.34437087258529
43,2020_02_26_17_47_39.json,-101.49366387971122,2.5347135936230485,-0.0018248148103941653,24.38958399024458
44,2020_02_28_16_30_01.json,-171.63999654062275,2.8236890454336887,-0.001219236728717438,67.78968001357289
45,2020_03_01_16_30_01.json,-31.235356158184203,2.006343560932759,-0.0004535476724696857,31.84157708118742
46,2020_03_03_07_53_27.json,-340.99757206268487,3.914446438230474,-0.0011945055608260948,39.17704651687725
47,2020_03_04_08_00_01.json,-177.042462335279,2.963854917452729,-0.0013919259716722158,64.89653530293421
48,2020_03_06_13_29_09.json,-134.67764515467536,2.5809681505683373,-0.0006525829849096012,59.27168868332967
49,2020_03_15_14_54_27.json,13.186201083331554,1.4045731125526333,2.421975961167859e-06,53.90462529477131
50,2020_03_18_17_22_02.json,-467.17193363136136,4.840399698583732,-0.0008758321446914062,49.22985208083346
51,2020_03_20_08_30_59.json,-347.6769767989463,3.8566232950071186,-0.001211348527464325,61.91184788378511
52,2020_03_21_12_25_11.json,46.76686062181531,1.3636602409120375,-0.0009605134380356827,54.891633455811544
53,2020_03_22_09_59_26.json,59.516487791158454,1.1789388075640002,-0.0004056026748919266,53.947301696448335
54,2020_03_22_17_57_51.json,-251.45574501321207,3.1868831960247133,-0.0002721675565373496,60.49235421821306
55,2020_03_24_08_09_06.json,-135.8322600265999,2.486982895578376,-0.000873057560059858,49.839926099295226
56,2020_03_24_18_45_03.json,-304.84628718348745,3.3975977957322456,0.00038166557960952146,55.71741543980146
57,2020_03_26_08_10_04.json,-414.1859062177299,4.471045715214602,-0.0007935166845435479,44.799744360291854
58,2020_03_26_18_17_11.json,-838.6371049162569,7.599329314814644,-0.0019253584125943739,98.0056677990118
59,2020_03_27_17_42_54.json,-183.4372839812226,2.864769951026389,-1.2930379875871744e-05,49.72521737861598
60,2020_03_28_17_20_10.json,-67.91937802052942,2.212404871018921,-0.0007249055032081529,61.57877230955954
61,2020_03_29_15_26_35.json,-342.96272978056106,3.8950341737254552,-0.00021078239619024588,60.435627499486515
62,2020_03_30_17_22_03.json,-622.7114261163135,6.029971719159624,-0.0005301790028253814,52.82678974987224
63,2020_03_31_16_52_23.json,-219.21673915814074,3.146546433722287,-0.00041060407831663596,53.3179609647579
64,2020_04_02_07_58_35.json,-274.36067516581113,3.4945060846939566,0.0001205051075416816,60.60640392670003
65,2020_04_02_18_01_49.json,-589.7967968686021,5.78755484675275,-0.001892246180814623,129.8017763250904
66,2020_04_03_17_01_20.json,-752.7386125816699,6.831077382214988,-0.00024978480301335884,42.85877813422932
67,2020_04_04_15_14_56.json,-521.4103705167219,5.202942798281854,-0.00022202424812461566,46.153107561106324
68,2020_04_05_10_21_55.json,-612.9709954964198,6.295240654920965,-0.002876823710050352,80.1768630623917
69,2020_04_05_11_02_36.json,-505.7776426147399,5.647926856947345,-0.006753134522950357,67.79989857463504
70,2020_04_05_18_08_04.json,-834.8301435551693,7.277590351058153,0.00010908151125882723,79.49093442860372
71,2020_04_06_08_54_17.json,-103.1961842068632,2.3922336968921383,-0.00019354515495657344,55.95223998997562
72,2020_04_07_08_16_32.json,75.37278011321294,0.9445471206643743,0.0004852663596975021,46.06445674686362
73,2020_04_07_17_17_55.json,-248.45735960093452,3.3565334953593444,-0.0003075141810114718,56.51265195685167
74,2020_04_09_07_09_02.json,-470.6915864951777,5.071322644058239,-0.00046895254953521146,42.291587422176995
75,2020_04_09_17_44_53.json,-718.9606966939787,6.422503593217049,-0.0008260609799736648,125.65547261764586
76,2020_04_10_17_15_27.json,-1217.0423060512533,9.967717970618601,-0.0007361348857728604,79.44973951770073
77,2020_04_11_12_54_59.json,-542.7499442512195,5.444542049052361,-0.0010087375096958036,72.54314728103579
78,2020_04_12_10_30_05.json,-509.41941554454695,5.267201165744851,-0.0013568426948610205,50.95743171703052
79,2020_04_12_16_47_32.json,-348.86761617878426,3.8971763342560064,-0.00043421841282429325,53.784601026742294
80,2020_04_13_17_33_31.json,-432.9910780369704,4.72837456342074,-0.00020464636958136872,59.37513009597511
81,2020_04_14_08_35_38.json,-505.52644250332594,5.497825296896541,-0.0013476720718031184,42.67145891852943
